Mimicking,Log_prob
"Yet, it's important for Americans to know this war will not be quick and this fight will demand resilience. We are standing up for our values and protecting our way of life, just as previous generations have done. Our troops, along with our allies, are dedicated to this noble cause. We must remain steadfast in our commitment, even when the challenges appear daunting, for freedom is worth every sacrifice made.","fight+;+-4.098365783691406|;| will+;+-0.16068418323993683|;| demand+;+-1.2157096862792969|;| resilience+;+-2.752401351928711|;|.+;+-2.198488235473633|;| We+;+-0.6512695550918579|;| are+;+-1.8512282371520996|;| standing+;+-3.683626174926758|;| up+;+-1.1186692714691162|;| for+;+-0.611242413520813|;| our+;+-0.4695502519607544|;| values+;+-0.06224249303340912|;| and+;+-1.0067819356918335|;| protecting+;+-2.53682804107666|;| our+;+-0.3017757833003998|;| way+;+-0.3414328098297119|;| of+;+-1.9361264946837764e-07|;| life+;+-3.128163257315464e-07|;|,+;+-1.5718756914138794|;| just+;+-4.991469860076904|;| as+;+-0.0017030329909175634|;| previous+;+-1.119130253791809|;| generations+;+-1.5048530030981055e-06|;| have+;+-0.6501525640487671|;| done+;+-0.06017753481864929|;|.+;+-0.12944091856479645|;| Our+;+-1.4657037258148193|;| troops+;+-2.3202261924743652|;|,+;+-1.509831190109253|;| along+;+-3.4151344299316406|;| with+;+-9.088346359931165e-07|;| our+;+-0.19120673835277557|;| allies+;+-0.012861120514571667|;|,+;+-0.00032843282679095864|;| are+;+-0.23471778631210327|;| dedicated+;+-3.0691120624542236|;| to+;+-0.0958736464381218|;| this+;+-1.0876621007919312|;| noble+;+-2.9237287044525146|;| cause+;+-0.057238709181547165|;|.+;+-0.4823032021522522|;| We+;+-1.4141939878463745|;| must+;+-0.3993667960166931|;| remain+;+-0.3855583071708679|;| steadfast+;+-0.13601888716220856|;| in+;+-0.5538586974143982|;| our+;+-0.014590163715183735|;| commitment+;+-0.6530536413192749|;|,+;+-0.3819900453090668|;| even+;+-5.394191265106201|;| when+;+-0.40322357416152954|;| the+;+-0.4094129204750061|;| challenges+;+-1.8916301727294922|;| appear+;+-2.9141626358032227|;| daunting+;+-0.08084290474653244|;|,+;+-0.6208609342575073|;| for+;+-0.109364815056324|;| freedom+;+-1.3043841123580933|;| is+;+-0.31483498215675354|;| worth+;+-0.3177797794342041|;| every+;+-0.5070164799690247|;| sacrifice+;+-0.21919465065002441|;| made+;+-1.8163936138153076|;|.+;+-1.6266833543777466"
"The demands have a power and momentum of their own, defying all pessimism. And they carry with them the hopes and dreams of countless individuals yearning for change. People across the globe are rising up, united in their quest for justice and opportunity. Their voices, echoing in unison, remind us that the spirit of determination knows no borders. We must listen, support, and stand alongside them in this crucial moment of history.","carry+;+-1.789320945739746|;| with+;+-0.43438127636909485|;| them+;+-3.128163257315464e-07|;| the+;+-0.9759154915809631|;| hopes+;+-0.7953734397888184|;| and+;+-1.7023130655288696|;| dreams+;+-0.8282699584960938|;| of+;+-0.001461427309550345|;| countless+;+-0.25893503427505493|;| individuals+;+-0.022885866463184357|;| yearning+;+-0.4837369918823242|;| for+;+-3.643152740551159e-05|;| change+;+-0.5497753620147705|;|.+;+-0.0009506448986940086|;| People+;+-4.904121398925781|;| across+;+-1.3501914739608765|;| the+;+-0.19856907427310944|;| globe+;+-0.285064160823822|;| are+;+-0.14521600306034088|;| rising+;+-0.5752967596054077|;| up+;+-0.9843764901161194|;|,+;+-0.015328369103372097|;| united+;+-1.3704866170883179|;| in+;+-0.18049083650112152|;| their+;+-0.10502685606479645|;| quest+;+-0.40063047409057617|;| for+;+-2.868328920158092e-05|;| justice+;+-0.5017490386962891|;| and+;+-0.2057477831840515|;| opportunity+;+-1.433953046798706|;|.+;+-0.027075769379734993|;| Their+;+-1.6504322290420532|;| voices+;+-0.09812972694635391|;|,+;+-1.9093358516693115|;| echo+;+-3.1469151973724365|;|ing+;+-1.9361264946837764e-07|;| in+;+-1.87012779712677|;| un+;+-1.0656406879425049|;|ison+;+-1.1472419600977446e-06|;|,+;+-2.4034345187828876e-05|;| remind+;+-0.41197437047958374|;| us+;+-0.0013767797499895096|;| that+;+-0.02845017798244953|;| the+;+-0.8002369999885559|;| spirit+;+-0.42152053117752075|;| of+;+0.0|;| determination+;+-1.3071657419204712|;| knows+;+-0.7110008001327515|;| no+;+-2.0339031834737398e-05|;| borders+;+-0.959505021572113|;|.+;+-0.2805403172969818|;| We+;+-1.5063560009002686|;| must+;+-0.014150464907288551|;| listen+;+-0.8524088263511658|;|,+;+-0.500806987285614|;| support+;+-1.0656564235687256|;|,+;+-0.04346943646669388|;| and+;+0.0|;| stand+;+-1.2394813299179077|;| alongside+;+-0.9079949259757996|;| them+;+-0.2403130829334259|;| in+;+-1.1145191192626953|;| this+;+-0.36531513929367065|;| crucial+;+-2.9494001865386963|;| moment+;+-0.6855406165122986|;| of+;+-0.14244556427001953|;| history+;+-0.04749255254864693|;|.+;+-0.00037836082628928125"
"In the mind of the terrorists, this war began well before September 11 and will only end with the defeat of their extremist ideology. It is a battle for the soul of nations, where we must stand united against hatred and tyranny. Our commitment to liberty and justice fuels this fight, as we strive to create a world where peace thrives and individuals can pursue their dreams without fear. The security of our homeland depends on it.","only+;+-6.338231563568115|;| end+;+-0.14494098722934723|;| with+;+-4.267270088195801|;| the+;+-0.5203185081481934|;| defeat+;+-0.61041659116745|;| of+;+-0.0004636776284314692|;| their+;+-0.4413128197193146|;| extremist+;+-3.3263981342315674|;| ideology+;+-0.10697930306196213|;|.+;+-0.00010545044642640278|;| It+;+-1.741158127784729|;| is+;+-0.05678121745586395|;| a+;+-0.6810041666030884|;| battle+;+-0.9093675017356873|;| for+;+-0.46286192536354065|;| the+;+-0.29776686429977417|;| soul+;+-0.6884703040122986|;| of+;+-0.000538497231900692|;| nations+;+-1.716119647026062|;|,+;+-0.15998075902462006|;| where+;+-0.8452290892601013|;| we+;+-2.4738030433654785|;| must+;+-0.1799890100955963|;| stand+;+-0.3399044871330261|;| united+;+-1.2111103534698486|;| against+;+-0.38571736216545105|;| hatred+;+-1.9838206768035889|;| and+;+-0.09599776566028595|;| tyranny+;+-1.9432971477508545|;|.+;+-0.0010850901016965508|;| Our+;+-0.587307333946228|;| commitment+;+-1.6811951398849487|;| to+;+-0.045881692320108414|;| liberty+;+-2.363612413406372|;| and+;+-0.255556583404541|;| justice+;+-0.051275938749313354|;| fuels+;+-4.297224521636963|;| this+;+-1.4726428985595703|;| fight+;+-0.34510475397109985|;|,+;+-0.18062825500965118|;| as+;+-1.8139243125915527|;| we+;+-0.02119487337768078|;| strive+;+-1.886385202407837|;| to+;+-0.0764428973197937|;| create+;+-3.6646728515625|;| a+;+-0.007107124663889408|;| world+;+-0.14552368223667145|;| where+;+-0.04726641625165939|;| peace+;+-1.1783089637756348|;| thrives+;+-4.098386764526367|;| and+;+-0.933053195476532|;| individuals+;+-3.5796658992767334|;| can+;+-0.1839843988418579|;| pursue+;+-0.4327815771102905|;| their+;+-0.008132836781442165|;| dreams+;+-0.017134955152869225|;| without+;+-0.41587918996810913|;| fear+;+-0.026585441082715988|;|.+;+-0.3246138393878937|;| The+;+-2.524401903152466|;| security+;+-9999.0|;| of+;+-0.001936485292389989|;| our+;+-0.3300623893737793|;| homeland+;+-1.056344747543335|;| depends+;+-0.08488272875547409|;| on+;+-0.006731122732162476|;| it+;+-0.29117944836616516|;|.+;+-0.00041637211688794196"
"Should Saddam Hussein choose confrontation, the American people can know that every measure has been taken to avoid war. We are prepared to defend our nation and our interests, but we also seek a peaceful resolution. Our desire is for Iraq to comply with UN resolutions, to end its aggression, and to embrace diplomacy. The world is watching, and together we must ensure that freedom and justice prevail over tyranny and hostility.","taken+;+-0.013743245042860508|;| to+;+-3.893480243277736e-05|;| avoid+;+-0.163485586643219|;| war+;+-1.315698504447937|;|.+;+-0.07836570590734482|;| We+;+-0.6860201358795166|;| are+;+-2.9141268730163574|;| prepared+;+-1.7174478769302368|;| to+;+-0.4226619303226471|;| defend+;+-0.33064356446266174|;| our+;+-0.09502162784337997|;| nation+;+-1.159913420677185|;| and+;+-0.09087114036083221|;| our+;+-0.18689857423305511|;| interests+;+-3.3224828243255615|;|,+;+-0.5811878442764282|;| but+;+-0.46258267760276794|;| we+;+-0.42202436923980713|;| also+;+-0.5720316767692566|;| seek+;+-0.7787255644798279|;| a+;+-0.43220391869544983|;| peaceful+;+-0.15344837307929993|;| resolution+;+-0.027558201923966408|;|.+;+-0.03423003479838371|;| Our+;+-1.885233998298645|;| desire+;+-4.535831928253174|;| is+;+-0.4434090256690979|;| for+;+-0.47178220748901367|;| Iraq+;+-2.491516351699829|;| to+;+-0.004393324721604586|;| comply+;+-0.5169083476066589|;| with+;+-0.030572395771741867|;| UN+;+-4.224012851715088|;| resolutions+;+-0.015939930453896523|;|,+;+-1.1516528129577637|;| to+;+-1.5354055166244507|;| end+;+-5.4763360023498535|;| its+;+-0.28684017062187195|;| aggression+;+-2.0958547592163086|;|,+;+-0.07861258089542389|;| and+;+-0.0001290454383706674|;| to+;+-0.029683835804462433|;| embrace+;+-1.3344945907592773|;| diplomacy+;+-4.236578941345215|;|.+;+-0.07837573438882828|;| The+;+-0.4618552029132843|;| world+;+-0.6264439821243286|;| is+;+-0.9296992421150208|;| watching+;+-0.050539530813694|;|,+;+-0.10563540458679199|;| and+;+-0.001095330691896379|;| together+;+-1.97213613986969|;| we+;+-0.8577394485473633|;| must+;+-2.0738673210144043|;| ensure+;+-3.142190456390381|;| that+;+-0.049252353608608246|;| freedom+;+-0.742245614528656|;| and+;+-1.0108674764633179|;| justice+;+-0.6407114863395691|;| prevail+;+-0.014367397874593735|;| over+;+-2.1999902725219727|;| tyranny+;+-0.013058462180197239|;| and+;+-0.16220642626285553|;| hostility+;+-6.770305633544922|;|.+;+-0.00021915239631198347"
"The cash needed to support the armies of compassion is great, and Americans have given generously in times of crisis. We must continue this spirit of giving, fostering a culture of charity that uplifts our fellow citizens. Together, we can build a nation where every woman, man, and child has access to the resources they need to thrive. It is not just a call to action; it is our shared duty as Americans.","gener+;+-0.0636439323425293|;|ously+;+-3.128163257315464e-07|;| in+;+-2.374164342880249|;| times+;+-0.681007444858551|;| of+;+-0.0007157695363275707|;| crisis+;+-2.3647615909576416|;|.+;+-0.12463722378015518|;| We+;+-1.931801676750183|;| must+;+-0.561201274394989|;| continue+;+-0.8890042304992676|;| this+;+-2.3632185459136963|;| spirit+;+-0.6787095665931702|;| of+;+-0.005522954277694225|;| giving+;+-0.19280825555324554|;|,+;+-0.06845259666442871|;| fostering+;+-1.9188141822814941|;| a+;+-0.2661987245082855|;| culture+;+-0.043991684913635254|;| of+;+-1.7854732275009155|;| charity+;+-2.2242517471313477|;| that+;+-0.29747119545936584|;| upl+;+-0.7231743335723877|;|ifts+;+0.0|;| our+;+-0.8341275453567505|;| fellow+;+-1.3778795003890991|;| citizens+;+-0.0010367410723119974|;|.+;+-0.04891185462474823|;| Together+;+-1.239903211593628|;|,+;+-0.0006048606592230499|;| we+;+-0.03408118709921837|;| can+;+-0.024982791393995285|;| build+;+-1.036756157875061|;| a+;+-0.4177868366241455|;| nation+;+-2.0799643993377686|;| where+;+-0.04759986698627472|;| every+;+-1.322028636932373|;| woman+;+-9999.0|;|,+;+-0.06997256726026535|;| man+;+-0.07103173434734344|;|,+;+-4.36574100604048e-06|;| and+;+-5.967624019831419e-05|;| child+;+-9.088346359931165e-07|;| has+;+-0.19561074674129486|;| access+;+-0.6608093976974487|;| to+;+-0.0004904801025986671|;| the+;+-0.13728095591068268|;| resources+;+-0.593592643737793|;| they+;+-0.10061778873205185|;| need+;+-0.027021462097764015|;| to+;+-0.32242733240127563|;| thrive+;+-0.048729073256254196|;|.+;+-0.06719352304935455|;| It+;+-1.2125951051712036|;| is+;+-0.18234778940677643|;| not+;+-2.4207496643066406|;| just+;+-0.20348286628723145|;| a+;+-0.5682709813117981|;| call+;+-3.1616051197052|;| to+;+-0.034872867166996|;| action+;+-0.0487784706056118|;|;+;+-0.09028100222349167|;| it+;+-0.07004369795322418|;| is+;+-0.09080985933542252|;| our+;+-0.6263929605484009|;| shared+;+-2.362328052520752|;| duty+;+-3.474228858947754|;| as+;+-0.1748134344816208|;| Americans+;+-0.7724636793136597|;|.+;+-0.008986447006464005"
"The International Atomic Energy Agency confirmed in the 1990s that Saddam Hussein had an advanced nuclear weapons program, which posed a significant threat not just to regional stability but to global security as well. It was imperative for the international community to address this looming danger decisively. Together, we must stand firm to ensure that no rogue nation enriches uranium unchecked, and that the proliferation of nuclear weapons is met with unified resolve and vigilance.","n+;+-0.021336426958441734|;|uclear+;+-2.7610454708337784e-05|;| weapons+;+-0.6359754204750061|;| program+;+-0.00011796683247666806|;|,+;+-0.5530307292938232|;| which+;+-1.4056874513626099|;| posed+;+-0.11348190903663635|;| a+;+-0.012898189947009087|;| significant+;+-0.5656708478927612|;| threat+;+-0.005640312563627958|;| not+;+-0.2524217367172241|;| just+;+-1.7014647722244263|;| to+;+-0.0024260752834379673|;| regional+;+-1.845866084098816|;| stability+;+-0.01253932062536478|;| but+;+-0.38819262385368347|;| to+;+-0.12758110463619232|;| global+;+-0.2909267544746399|;| security+;+-0.4763346016407013|;| as+;+-0.35674789547920227|;| well+;+-0.012516127899289131|;|.+;+0.0|;| It+;+-2.1897737979888916|;| was+;+-1.197279691696167|;| imperative+;+-0.4895806908607483|;| for+;+-1.00172758102417|;| the+;+-0.04072190821170807|;| international+;+-0.5455349683761597|;| community+;+-1.0280383548888494e-06|;| to+;+-0.000397422380046919|;| address+;+-2.4949731826782227|;| this+;+-0.3798266649246216|;| looming+;+-3.090019464492798|;| danger+;+-0.070119708776474|;| decis+;+-0.9177236557006836|;|ively+;+0.0|;|.+;+-0.0330720990896225|;| Together+;+-3.0235118865966797|;|,+;+-0.0013429699465632439|;| we+;+-0.032158154994249344|;| must+;+-0.09689991921186447|;| stand+;+-2.26639461517334|;| firm+;+-0.41176337003707886|;| to+;+-5.934030055999756|;| ensure+;+-0.38713526725769043|;| that+;+-0.03345745801925659|;| no+;+-2.04305362701416|;| rogue+;+-1.9997050762176514|;| nation+;+-2.5505759716033936|;| enrich+;+-9999.0|;|es+;+-4.656383680412546e-05|;| uranium+;+-0.6219702363014221|;| unchecked+;+-1.1907148361206055|;|,+;+-0.13980041444301605|;| and+;+-1.9215483665466309|;| that+;+-0.4664645195007324|;| the+;+-0.8097938895225525|;| proliferation+;+-4.139155387878418|;| of+;+-3.583550642360933e-05|;| nuclear+;+-1.4864554405212402|;| weapons+;+-0.8285438418388367|;| is+;+-0.239505335688591|;| met+;+-1.3642549514770508|;| with+;+-1.4736459888808895e-05|;| unified+;+-3.6898446083068848|;| resolve+;+-0.09648802131414413|;| and+;+-0.19956374168395996|;| vigilance+;+-3.356292247772217|;|.+;+-0.01210930198431015"
"From three Iraqi defectors we know that Iraq, in the late 1990s, had several mobile biological weapons facilities. These covert operations were not only a blatant violation of international law but also posed a grave threat to global security. The evidence presented to us confirms that these facilities had the capability to produce deadly agents, thereby endangering countless lives. It is imperative that we take decisive action to prevent such dangers from emerging again.","bi+;+-0.0014810555148869753|;|ological+;+-0.00010247035970678553|;| weapons+;+-0.07381655275821686|;| facilities+;+-3.0607032775878906|;|.+;+-0.631413996219635|;| These+;+-0.18037277460098267|;| covert+;+-3.8400862216949463|;| operations+;+-0.027468780055642128|;| were+;+-1.5228463411331177|;| not+;+-2.2815232276916504|;| only+;+-1.186904788017273|;| a+;+-0.0679612085223198|;| blatant+;+-3.4072818756103516|;| violation+;+-0.12614880502223969|;| of+;+-2.816093228830141e-06|;| international+;+-0.031713638454675674|;| law+;+-1.1340874433517456|;| but+;+-0.1854160577058792|;| also+;+-0.22068190574645996|;| posed+;+-0.367337703704834|;| a+;+-0.0970020517706871|;| grave+;+-0.9781201481819153|;| threat+;+-0.052176572382450104|;| to+;+-0.0005393316387198865|;| global+;+-1.0184928178787231|;| security+;+-0.0419805534183979|;|.+;+-0.000681457226164639|;| The+;+-0.7138513326644897|;| evidence+;+-2.0905120372772217|;| presented+;+-3.3700408935546875|;| to+;+-1.9143377542495728|;| us+;+-1.0916426181793213|;| confirms+;+-4.106723308563232|;| that+;+-0.44694846868515015|;| these+;+-1.5766355991363525|;| facilities+;+-1.0998092889785767|;| had+;+-2.216496229171753|;| the+;+-0.001335359294898808|;| capability+;+-0.7349188327789307|;| to+;+-0.004258730914443731|;| produce+;+-0.01828092895448208|;| deadly+;+-0.8226326704025269|;| agents+;+-0.025388600304722786|;|,+;+-1.083317518234253|;| thereby+;+-4.257359027862549|;| end+;+-0.8302870988845825|;|ang+;+-6.392202976712724e-06|;|ering+;+0.0|;| countless+;+-2.1200413703918457|;| lives+;+-0.039527907967567444|;|.+;+-0.11290919035673141|;| It+;+-1.0471253395080566|;| is+;+-0.026991989463567734|;| imperative+;+-0.3543236553668976|;| that+;+-0.058428164571523666|;| we+;+-0.22806097567081451|;| take+;+-2.115877628326416|;| decisive+;+-0.24209019541740417|;| action+;+-0.02946949563920498|;| to+;+-0.01591036468744278|;| prevent+;+-1.5636940002441406|;| such+;+-0.22604936361312866|;| dangers+;+-1.0635088682174683|;| from+;+-0.00244450056925416|;| emerging+;+-3.0680747032165527|;| again+;+-0.26718828082084656|;|.+;+-0.00801316648721695"
"Second, I propose to make permanent the research and development tax credit to encourage bolder innovation in our industries. This will empower businesses to invest in groundbreaking projects, fostering an environment where creativity thrives. By providing this stability, we send a clear message: America stands ready to lead in cutting-edge technologies. The future belongs to those who dare to dream big, and we must ensure that our entrepreneurs have the tools to succeed.","innovation+;+-0.4891898036003113|;| in+;+-1.4059966802597046|;| our+;+-0.2853333055973053|;| industries+;+-1.3082597255706787|;|.+;+-0.003953728824853897|;| This+;+-0.3969798684120178|;| will+;+-1.4695788621902466|;| empower+;+-0.9674651622772217|;| businesses+;+-0.18703511357307434|;| to+;+-0.11608145385980606|;| invest+;+-0.07169061154127121|;| in+;+-0.046811725944280624|;| groundbreaking+;+-1.6108126640319824|;| projects+;+-3.2380776405334473|;|,+;+-1.0178472995758057|;| fostering+;+-0.9501919746398926|;| an+;+-0.8169025182723999|;| environment+;+-0.020306183025240898|;| where+;+-0.0843573808670044|;| creativity+;+-0.07154025137424469|;| thrives+;+-0.8921844959259033|;|.+;+-0.07968113571405411|;| By+;+-0.08475261926651001|;| providing+;+-1.5928963422775269|;| this+;+-1.4530060291290283|;| stability+;+-1.6145564317703247|;|,+;+-0.010726376436650753|;| we+;+-0.01496320404112339|;| send+;+-3.1075801849365234|;| a+;+-7.028536492725834e-05|;| clear+;+-0.11782000213861465|;| message+;+-0.061976537108421326|;|:+;+-0.09261563420295715|;| America+;+-0.32292047142982483|;| stands+;+-2.132640838623047|;| ready+;+-0.43261492252349854|;| to+;+-0.0018693790771067142|;| lead+;+-0.15453390777111053|;| in+;+-0.29699140787124634|;| cutting+;+-5.282783508300781|;|-edge+;+-1.1472419600977446e-06|;| technologies+;+-0.5860205888748169|;|.+;+-0.42591795325279236|;| The+;+-4.538629531860352|;| future+;+-0.7310365438461304|;| belongs+;+-1.0956276655197144|;| to+;+-0.006717974785715342|;| those+;+-0.0008899023523554206|;| who+;+-0.0756458044052124|;| dare+;+-0.09254880249500275|;| to+;+-0.003988996613770723|;| dream+;+-0.034829117357730865|;| big+;+-0.5796575546264648|;|,+;+-0.4351435899734497|;| and+;+-0.04090364649891853|;| we+;+-1.5378848314285278|;| must+;+-0.34925955533981323|;| ensure+;+-0.8943004012107849|;| that+;+-0.4801812767982483|;| our+;+-0.5649087429046631|;| entrepreneurs+;+-0.20974107086658478|;| have+;+-0.04497521370649338|;| the+;+-0.07179369032382965|;| tools+;+-0.26354891061782837|;| to+;+-1.639893651008606|;| succeed+;+-0.5939316749572754|;|.+;+-0.0020091719925403595"
"Our second goal is high quality, affordable health for all Americans. The American system of health care must be inclusive, empowering individuals to take charge of their well-being. We will work tirelessly to ensure access to preventative care, innovative treatments, and support for mental health. By fostering a collaborative environment between government, providers, and communities, we aim to create a healthier nation where every citizen has the opportunity to thrive and succeed.","health+;+-0.013534875586628914|;| care+;+-0.8259803056716919|;| must+;+-0.061192821711301804|;| be+;+-1.2774357795715332|;| inclusive+;+-3.9926798343658447|;|,+;+-0.47732967138290405|;| empowering+;+-5.477154731750488|;| individuals+;+-0.6600428223609924|;| to+;+-0.4190819263458252|;| take+;+-3.043044090270996|;| charge+;+-0.12843160331249237|;| of+;+-8.061054359131958e-06|;| their+;+-2.2200749754119897e-06|;| well+;+-0.21058568358421326|;|-being+;+0.0|;|.+;+-0.038838524371385574|;| We+;+-0.3747173547744751|;| will+;+-1.0767953395843506|;| work+;+-0.8296701908111572|;| tirelessly+;+-0.3384682238101959|;| to+;+-0.012605838477611542|;| ensure+;+-1.4115028381347656|;| access+;+-3.4671497344970703|;| to+;+-0.022190501913428307|;| preventative+;+-1.2012856006622314|;| care+;+-1.6119444370269775|;|,+;+-0.3530796468257904|;| innovative+;+-1.7914538383483887|;| treatments+;+-0.013631184585392475|;|,+;+-2.236549335066229e-05|;| and+;+-3.128163257315464e-07|;| support+;+-3.190916061401367|;| for+;+-0.6967316269874573|;| mental+;+-0.3931981921195984|;| health+;+-6.909333023941144e-05|;|.+;+-0.1894461214542389|;| By+;+-0.49305832386016846|;| fostering+;+-0.3258238434791565|;| a+;+-2.9558444023132324|;| collaborative+;+-1.072882890701294|;| environment+;+-0.4734623432159424|;| between+;+-0.9350531101226807|;| government+;+-2.034057140350342|;|,+;+-0.20501066744327545|;| providers+;+-1.1779060363769531|;|,+;+-1.8624639324116288e-06|;| and+;+-1.3856492842023727e-06|;| communities+;+-1.0866520404815674|;|,+;+-1.1279553291387856e-05|;| we+;+-0.003646518336609006|;| aim+;+-2.641148567199707|;| to+;+-0.009521841071546078|;| create+;+-1.1054943799972534|;| a+;+-0.017396587878465652|;| healthier+;+-1.527395248413086|;| nation+;+-0.2717329263687134|;| where+;+-0.24109159409999847|;| every+;+-0.3329766094684601|;| citizen+;+-0.15331338346004486|;| has+;+-1.4378395080566406|;| the+;+-0.007001655176281929|;| opportunity+;+-0.09750619530677795|;| to+;+-0.006689329631626606|;| thrive+;+-0.1042013168334961|;| and+;+-0.36710840463638306|;| succeed+;+-1.978775143623352|;|.+;+-0.016173839569091797"
"AIDS can be prevented. Antiretroviral drugs can extend life for many years. And the cost of these treatments is decreasing, making them accessible to more individuals around the globe. By investing in education and awareness, we empower communities to take control of their health. Together, we can create an environment where stigma fades, and compassion flourishes. The fight against AIDS is not just a medical challenge; it’s a moral obligation that calls us to action.","of+;+-0.035003066062927246|;| these+;+-0.3633842170238495|;| treatments+;+-0.3368229269981384|;| is+;+-1.0257700681686401|;| decreasing+;+-0.5004164576530457|;|,+;+-0.12839438021183014|;| making+;+-0.04272577911615372|;| them+;+-0.06716509908437729|;| accessible+;+-1.7290968894958496|;| to+;+-0.010003266856074333|;| more+;+-0.11575491726398468|;| individuals+;+-0.5730052590370178|;| around+;+-1.1129897832870483|;| the+;+-1.9361264946837764e-07|;| globe+;+-0.3868713080883026|;|.+;+-5.438573680294212e-06|;| By+;+-2.7186098098754883|;| investing+;+-0.42635786533355713|;| in+;+-0.0001613459608051926|;| education+;+-0.04201781377196312|;| and+;+-0.09606372565031052|;| awareness+;+-0.2850065231323242|;|,+;+-0.10669755935668945|;| we+;+-0.00219866749830544|;| empower+;+-1.4123783111572266|;| communities+;+-0.03442240506410599|;| to+;+-0.0023021509405225515|;| take+;+-1.2510370016098022|;| control+;+-1.708498239517212|;| of+;+-0.0015599739272147417|;| their+;+-0.0005211008246988058|;| health+;+-0.0005717403837479651|;|.+;+-0.009101036936044693|;| Together+;+-0.4605250060558319|;|,+;+-0.0015371197368949652|;| we+;+-0.025140898302197456|;| can+;+-0.05537731945514679|;| create+;+-3.4161934852600098|;| an+;+-2.606268882751465|;| environment+;+-0.03628398850560188|;| where+;+-0.012167592532932758|;| stigma+;+-0.977883517742157|;| fades+;+-1.8186976909637451|;|,+;+-0.8376621603965759|;| and+;+-0.18602284789085388|;| compassion+;+-1.2479923963546753|;| flour+;+-1.6220366954803467|;|ishes+;+-3.128163257315464e-07|;|.+;+-1.3071833848953247|;| The+;+-2.3858137130737305|;| fight+;+-0.3868001103401184|;| against+;+-0.00013786651834379882|;| AIDS+;+-0.36956173181533813|;| is+;+-0.13176995515823364|;| not+;+-0.22125162184238434|;| just+;+-0.07785909622907639|;| a+;+-0.1328435242176056|;| medical+;+-0.42456260323524475|;| challenge+;+-0.5519809722900391|;|;+;+-0.06553436070680618|;| it+;+-0.2519298195838928|;|’s+;+-1.2321906089782715|;| a+;+-0.005762407090514898|;| moral+;+-0.24582482874393463|;| obligation+;+-2.176575183868408|;| that+;+-1.8433911800384521|;| calls+;+-2.3373541831970215|;| us+;+-0.909363865852356|;| to+;+-0.8261843919754028|;| action+;+-0.20178937911987305|;|.+;+-0.0028268657624721527"
"As our coalition fights the enemy in Iraq, we've stayed on the offensive on other fronts, bolstering our efforts to enhance global security. We are committed to fostering alliances that strengthen not just our resolve but also the freedom of oppressed peoples around the world. Together, we will confront tyranny and promote peace, ensuring that no corner of the globe is left vulnerable to aggression and that liberty remains a guiding light for generations to come.","front+;+-0.00287049263715744|;|s+;+-0.00010223194840364158|;|,+;+-2.3727993965148926|;| bol+;+-9999.0|;|st+;+-0.0017027945723384619|;|ering+;+0.0|;| our+;+-0.14836880564689636|;| efforts+;+-3.114506483078003|;| to+;+-0.4548100531101227|;| enhance+;+-4.520063877105713|;| global+;+-0.9796392917633057|;| security+;+-0.06338013708591461|;|.+;+-0.1444435864686966|;| We+;+-0.49441179633140564|;| are+;+-1.3570743799209595|;| committed+;+-0.7139231562614441|;| to+;+-0.00380613817833364|;| fostering+;+-2.4152400493621826|;| alliances+;+-0.9844449758529663|;| that+;+-0.5156365036964417|;| strengthen+;+-2.136453628540039|;| not+;+-3.124391794204712|;| just+;+-0.5761358737945557|;| our+;+-0.3625654876232147|;| resolve+;+-2.400376558303833|;| but+;+-0.974469780921936|;| also+;+-0.35580918192863464|;| the+;+-0.26130813360214233|;| freedom+;+-4.1866960525512695|;| of+;+-0.480904757976532|;| oppressed+;+-1.4899160861968994|;| peoples+;+-0.5399613976478577|;| around+;+-2.7825112342834473|;| the+;+-7.896309739408025e-07|;| world+;+-0.012514361180365086|;|.+;+-6.869017852295656e-06|;| Together+;+-1.408665657043457|;|,+;+-0.04389495030045509|;| we+;+-0.039665866643190384|;| will+;+-0.6046227812767029|;| confront+;+-0.812749445438385|;| tyranny+;+-1.223612904548645|;| and+;+-0.49011385440826416|;| promote+;+-0.8680452704429626|;| peace+;+-2.3438122272491455|;|,+;+-0.13939833641052246|;| ensuring+;+-0.4104762077331543|;| that+;+-0.05366225913167|;| no+;+-5.201185703277588|;| corner+;+-2.0129096508026123|;| of+;+-0.006493085063993931|;| the+;+-0.01173576433211565|;| globe+;+-0.2631623446941376|;| is+;+-0.2885270118713379|;| left+;+-0.1665261834859848|;| vulnerable+;+-0.689490556716919|;| to+;+-0.1524382084608078|;| aggression+;+-4.3304009437561035|;| and+;+-2.8135480880737305|;| that+;+-1.218100666999817|;| liberty+;+-1.5938432216644287|;| remains+;+-2.044497489929199|;| a+;+-0.3986437916755676|;| guiding+;+-1.0428645610809326|;| light+;+-0.2875291407108307|;| for+;+-0.020804274827241898|;| generations+;+-5.18794584274292|;| to+;+-0.02477499656379223|;| come+;+-2.7848862373502925e-05|;|.+;+-6.749814019713085e-06"
